,Country Code,Year,GDP (current US$),GDP growth (annual %),GDP per capita (current US$),GDP per capita growth (annual %),"Central government debt, total (% of GDP)","Population, total","Population, female (% of total population)","Inflation, consumer prices (annual %)",Real interest rate (%),Deposit interest rate (%),Lending interest rate (%),Country Name,Country,Continent
9473,CAN,2010,1617343367486.2585,3.0908063740360205,47562.08342530565,1.9509254395092341,53.14973296055451,34004889.0,50.4405711652292,1.77687154092627,-0.237699890817205,0.2,2.60416666666667,Canada,Canada,North America
9475,CHE,2010,598851028906.5803,3.243397335501726,76531.37294076907,2.1736381639678655,20.9935662243333,7824909.0,50.7529560808112,0.688238707220026,2.4130502683302466,0.0716666666666667,2.73333333333333,Switzerland,Switzerland,Europe
9476,CHL,2010,217051209240.29752,5.851651017309493,12764.593117867114,4.788942687230076,0.0,17004162.0,50.3769606523391,1.41071107954317,-3.7687958069470398,1.75118738241494,4.75482680518703,Chile,Chile,South America
9477,CHN,2010,6087191746738.571,10.635871065957176,4550.473943611313,10.10283262398373,0.0,1337705000.0,48.814400137889,3.17532475269199,-1.0024012123609314,2.75,5.81,China,China,Asia
9479,CMR,2010,27507501821.029606,2.899024721220144,1383.8138647615692,0.0065827892668011145,0.0,19878036.0,50.2459850661303,1.27538046242339,0.0,3.25,0.0,Cameroon,Cameroon,Africa
9482,COL,2010,286498534094.96326,4.494658970709224,6392.758025640318,3.3237345057119683,72.45266992611108,44816108.0,50.5357917291702,2.27200227892008,5.372224026613099,3.66186032985171,9.38148993683401,Colombia,Colombia,South America
9483,COM,2010,907978731.7021229,3.777766749822547,1384.0632838160234,1.6372704236334812,0.0,656024.0,49.9952745631257,3.35475770328922,8.679453451102225,1.75,10.5,Comoros,Comoros,Africa
9485,CRI,2010,37658614803.848015,5.360343476943413,8147.243984933754,4.012638871466606,0.0,4622252.0,49.7859268598943,5.66275708420021,9.811593129234394,5.32333333333333,17.0908333333333,Costa Rica,Costa Rica,North America
9487,CUB,2010,59562962962.96296,2.3903522965072312,5275.532601051224,2.324766851097351,0.0,11290417.0,50.0711266908919,0.0,0.0,0.0,0.0,Cuba,Cuba,North America
9489,CYP,2010,25732125693.84695,2.014695706994061,31023.267578125,-0.6186729458261624,0.0,1129686.0,49.8450896974912,2.43004084102254,0.0,0.0,0.0,Cyprus,Cyprus,Europe
9491,DEU,2010,3399667820000.0063,4.179882498736575,41572.45594815074,4.339606777063537,0.0,81776930.0,51.0407378583903,1.1038103778926,0.0,0.0,0.0,Germany,Germany,Europe
9492,DJI,2010,1128611700.361803,0.0,1227.820853114291,0.0,0.0,919199.0,50.226120785597,3.95007875923883,0.0,0.0,0.0,Djibouti,Djibouti,Africa
9493,DMA,2010,493825925.9259259,0.6726344004450482,7182.400202544191,0.719489528083983,0.0,68755.0,49.5062177296197,2.99936630549002,9.13092814954586,3.26046502123527,9.45501398850831,Dominica,Dominica,North America
9494,DNK,2010,321995279401.5016,1.8709911471849665,58041.39843633848,1.4194866307360314,0.0,5547683.0,50.4253853779845,2.31092436974789,0.0,0.0,0.0,Denmark,Denmark,Europe
9495,DOM,2010,53860187257.959335,8.339651059622184,5509.568034178366,6.924484312664276,0.0,9775755.0,49.426320524604,6.32993220146146,6.347720678597107,4.82,12.1366666666667,Dominican Republic,Dominican Republic,North America
9496,DZA,2010,161207307027.1855,3.6000000007888104,4495.92147563024,1.692170100436428,0.0,35856344.0,49.0114329559087,3.91106195534028,-6.9927508031069046,1.75,8.0,Algeria,Algeria,Africa
9502,ECU,2010,69555367000.0,3.525298668940266,4640.246344378446,1.8206476934683735,0.0,14989585.0,49.972917862636,3.55437734567843,0.0,3.9025,0.0,Ecuador,Ecuador,South America
9505,ERI,2010,1589515447.1544716,2.1941903488808236,504.9724601766518,0.12159163950029495,0.0,3147727.0,50.8298845484377,0.0,0.0,0.0,0.0,Eritrea,Eritrea,Africa
9506,ESP,2010,1422108199783.3362,0.1629195177582261,30532.480508165587,-0.29717890386363877,50.16780070723019,46576897.0,50.5887946717022,1.79986457728769,0.0,0.0,0.0,Spain,Spain,Europe
9507,EST,2010,19523477325.623463,2.444265117997844,14663.044612646472,2.678164039088159,7.897645108374862,1331475.0,53.4171463761749,2.97204512015694,0.0,0.0,0.0,Estonia,Estonia,Europe
9508,ETH,2010,29933790334.34179,12.550538345930761,335.43849527093056,9.4198734285809,0.0,89237791.0,49.66651292388,8.14926402965082,0.0,0.0,0.0,Ethiopia,Ethiopia,Africa
9511,FIN,2010,249424310816.66714,3.1859586540770266,46505.30317918107,2.714966734506845,0.0,5363352.0,50.9304303288049,1.18413523154646,0.0,0.0,0.0,Finland,Finland,Europe
9512,FJI,2010,3140166712.796239,2.954672422122414,3469.1496425487826,2.5240496436245365,0.0,905169.0,49.1320405360767,3.68901229670766,3.127572744265199,5.41482502809286,7.48964734611671,Fiji,Fiji,Oceania
9513,FRA,2010,2645187882116.672,1.9494376231266273,40676.06479131811,1.448245262296922,80.30129971147036,65030575.0,51.5962773831068,1.53112270420926,0.0,1.45833333333333,0.0,France,France,Europe
9516,GAB,2010,14372593020.288502,7.089887314551262,8399.597348081212,3.487294146108951,0.0,1711105.0,49.3998907138954,1.46154402720469,0.0,3.25,0.0,Gabon,Gabon,Africa
9517,GBR,2010,2485482596184.7095,2.2386886338141494,39598.95711954499,1.440384158065271,131.00270864559639,62766365.0,50.9197946801786,2.49265472467066,-1.066845257448284,0.0,0.5,United Kingdom,United Kingdom,Europe
9518,GEO,2010,12243217070.573437,6.232310183058857,3233.219752468429,7.010081978124248,31.89225354694431,3786695.0,53.0272508744847,7.11017897486099,1.4336840888233624,10.0621515523871,15.845075,Georgia,Georgia,Asia
9519,GHA,2010,32197655566.534706,7.899711940516212,1258.9641968904803,5.26723802894486,0.0,25574719.0,50.1744750352878,10.7333898354915,0.0,12.8783333333333,0.0,Ghana,Ghana,Africa
9520,GIN,2010,6853467832.494075,4.81336016860719,667.2816018975553,2.2681680368662285,0.0,10270728.0,50.9736894989333,15.0502688559001,0.0,3.11111111111111,0.0,Guinea,Guinea,Africa
9522,GNB,2010,849878489.1184262,4.610970900103183,542.2841012228189,1.9393935214928177,0.0,1567220.0,50.9595972486313,2.51785140171701,2.0861195067569893,8.38666666666667,5.11333333333333,Guinea-Bissau,Guinea-Bissau,Africa
9523,GNQ,2010,16314443436.290295,-8.924175888518064,14905.514576464559,-13.154428259575724,0.0,1094524.0,47.9472355105964,7.78916547991184,0.0,3.25,0.0,Equatorial Guinea,Equatorial Guinea,Africa
9524,GRC,2010,297124961971.50055,-5.477808049268418,26716.648826027413,-5.599550191470698,136.60222422379252,11121341.0,50.6104388676123,4.71298907760388,0.0,0.0,0.0,Greece,Greece,Europe
9525,GRD,2010,771014814.8148147,-0.511146187173722,6760.974884160811,-1.2003507094172647,0.0,114039.0,49.5242855514342,3.43650905943422,10.047016096752635,3.07915291459471,10.5750130912526,Grenada,Grenada,North America
9527,GTM,2010,40676578423.48709,2.884175428003772,2852.557592848082,1.0118948603418971,24.816959413856654,14259687.0,50.430756919371,3.85950909833173,7.80319865201804,5.4525,13.3416666666667,Guatemala,Guatemala,North America
9529,GUY,2010,3432912516.9242687,4.138441601373415,4589.872497665922,4.6015377876125,0.0,747932.0,50.2648636507062,3.73337757704246,10.16564259674123,2.26808333333333,14.5417,Guyana,Guyana,South America
9532,HND,2010,15839344591.984165,3.731140344330086,1874.2717037259868,1.599903281022847,0.0,8450933.0,49.4170288653336,4.69889064976226,13.554792887701447,9.81368916666667,18.8646641666667,Honduras,Honduras,North America
9534,HRV,2010,58819429750.2234,-1.243071345902564,13693.500029269126,-1.0188153913508984,65.52389976175492,4295427.0,51.867886012303,1.03055505333574,9.360439302228993,1.7575,10.3766666666667,Croatia,Croatia,Europe
9535,HTI,2010,11859312627.174368,-5.651511534482992,1204.8620553307942,-6.727402233378697,0.0,9842880.0,50.3118701030593,4.82734190074677,9.393317859402991,0.735833333333333,17.4816666666667,Haiti,Haiti,North America
9536,HUN,2010,132175349953.71332,1.0762540427766965,13217.504595110762,1.3049587567784329,81.2817151464614,10000023.0,52.4983565848005,4.85555795691956,4.929511313475531,4.92640922063634,7.58692511347841,Hungary,Hungary,Europe
9541,IDN,2010,755094157621.9355,6.223854179826404,3094.443078664034,4.9027285787370545,26.166159278001178,244016173.0,49.6415907645597,5.13420400767928,-1.746097535588572,7.01666666666667,13.2516666666667,Indonesia,Indonesia,Asia
9544,IND,2010,1675615519489.3484,8.49758470212609,1350.6344702949082,7.013174580916754,51.5919103002545,1240613620.0,48.2863948406435,11.9893899204244,-1.9838592225031657,0.0,8.33335,India,India,Asia
9545,IRL,2010,221913560882.3671,1.6829720220435433,48663.60044392506,1.1304241269157984,82.49169607847342,4560155.0,50.3340527363283,-0.92209582902454,0.0,0.0,0.0,Ireland,Ireland,Europe
9547,IRQ,2010,138516722649.57266,6.402564844711932,4430.426241895183,3.0815425516357777,0.0,31264875.0,50.2454591614392,2.8777472527476,-1.9220945730813517,6.0575,14.3458333333333,Iraq,Iraq,Asia
9548,ISL,2010,13751161917.739773,-2.8327749154085495,43237.07294889581,-2.6928477076311026,150.63381248410147,318041.0,49.7032981186368,5.39673113167477,3.6553690935997034,0.0,10.2570286966844,Iceland,Iceland,Europe
9549,ISR,2010,238364092298.02286,5.668515117907333,31266.60531743833,3.7557370227461035,0.0,7623600.0,50.5132262028302,2.69137006338376,0.0,0.0,0.0,Israel,Israel,Asia
9550,ITA,2010,2136099955236.671,1.71329583916922,36035.64499506905,1.4009153429996246,0.0,59277417.0,51.5965344114124,1.52551602118248,3.5796857929565413,0.0,4.03166666666667,Italy,Italy,Europe
9551,JAM,2010,13220549908.249386,-1.4571472094750249,4835.791086511479,-1.871482682670461,136.22433489101573,2733896.0,50.4184504458107,12.6105519975603,9.69328443234426,6.44203879640876,20.4544535988841,Jamaica,Jamaica,North America
9552,JOR,2010,27133804225.352116,2.314834220630459,3914.701231053889,0.08933691822544176,59.77108436173971,6931258.0,48.5774876652983,4.84551875852116,0.8759556374875402,3.5275,9.02416666666667,Jordan,Jordan,Asia
9553,JPN,2010,5759071769013.113,4.097917919301366,44968.15623497395,4.079223048432738,160.49809843360617,128070000.0,51.2783919364043,-0.728243207517779,3.545761915053872,0.500083333333333,1.59833333333333,Japan,Japan,Asia
9554,KAZ,2010,148047348240.64334,7.300000003298138,9070.488252857474,5.794225114194987,9.522963251340776,16321872.0,52.3967849817147,7.40046356742125,0.0,0.0,0.0,Kazakhstan,Kazakhstan,Asia
9555,KEN,2010,45405615063.75513,8.05847360290906,1093.6396236792623,5.056390900119112,0.0,41517895.0,50.2795240461974,3.96138889115389,12.526958492458025,4.55736666666667,14.3715,Kenya,Kenya,Africa
9557,KHM,2010,11242275287.581013,5.963078572864163,782.6957385955636,4.430149205434702,0.0,14363532.0,50.5352792056995,3.99639528107218,0.0,1.2645916666666701,0.0,Cambodia,Cambodia,Asia
9558,KIR,2010,155305602.21031976,-1.120260261251616,1438.0814131239388,-2.9505357345398124,0.0,107995.0,51.0727348488356,-3.89955040651658,0.0,0.0,0.0,Kiribati,Kiribati,Oceania
9561,KWT,2010,115416580892.9998,-2.370264120204382,39212.57941377115,-7.272919708399982,0.0,2943356.0,43.0704270907087,4.49640287769787,-5.113880201019442,2.33673333333333,5.42165833333333,Kuwait,Kuwait,Asia
9564,LBN,2010,38443907042.12272,7.975135558449324,7695.245414572785,7.009782776168578,0.0,4995800.0,50.4008967532727,3.98347941855833,7.713429521597413,6.1975,8.33666666666667,Lebanon,Lebanon,Asia
9565,LBR,2010,1998000000.0,6.0998252400414685,497.0203653970342,3.06750127385169,0.0,4019956.0,50.5286376268795,7.28992796890228,7.25786394321447,3.54166666666667,14.2425,Liberia,Liberia,Africa
9566,LBY,2010,75380800665.20291,5.027247672377499,11611.35859542607,2.895038530666767,0.0,6491988.0,49.1679436252809,2.79989500109268,-11.13238370300516,2.5,6.0,Libya,Libya,Africa
9571,LKA,2010,58636161081.71195,8.015967370404638,2836.974109112308,7.043494487644381,69.25302518410619,20668557.0,51.3281115851484,6.2176488930462,-13.170041740898158,6.8991666666666704,10.2175,Sri Lanka,Sri Lanka,Asia
9574,LSO,2010,2234754241.919178,5.269670780562862,1104.8115468316987,4.563031942458792,29.56359927675797,2022747.0,50.9700422247567,-2.40524254598706,5.587195106381907,3.68333333333333,11.2225,Lesotho,Lesotho,Africa
9576,LTU,2010,37128694028.24299,1.651240653283665,11987.508411647046,3.8053155902889415,41.22611774137343,3097282.0,54.0425846418897,1.31921362055463,0.0,0.0,0.0,Lithuania,Lithuania,Europe
9577,LUX,2010,56213985987.41678,3.7604135925509468,110885.99137872107,1.8835473097916093,0.0,506953.0,50.2571637052083,2.2736791162154,0.0,0.0,0.0,Luxembourg,Luxembourg,Europe
9578,LVA,2010,23956163076.55748,-4.455567259980995,11420.994003283575,-2.446157682690668,0.0,2097555.0,54.4384805356098,-1.08463595015162,0.0,0.0,0.0,Latvia,Latvia,Europe
9580,MAR,2010,100865329473.43983,3.4995570940321556,3067.85180664063,2.122706809938421,47.09826567396377,32464865.0,49.7990458300073,0.993557401226392,0.0,3.69416666666667,0.0,Morocco,Morocco,Africa
9581,MCO,2010,5367561569.595484,2.0652200384793105,161780.74536124791,-0.3250589406604263,0.0,33178.0,51.1513653625897,0.0,0.0,0.0,0.0,Monaco,Monaco,Europe
9582,MDA,2010,6974982369.601547,7.100000107058364,2436.7993510242086,7.206974611367073,21.932561259361123,2862354.0,52.4987317117731,7.48385086350852,-12.71140672077075,7.66916666666667,16.36,Moldova,Moldova,Europe
9583,MDG,2010,9982711338.07029,0.6192397446221207,459.3754079965793,-2.2235258154659334,0.0,21731053.0,49.7909650305487,9.24732173644108,32.46410144473597,10.2916666666667,46.0,Madagascar,Madagascar,Africa
9584,MDV,2010,2588176058.411461,6.835471393967225,7158.061421313589,3.130837112455609,0.0,361575.0,44.9159925326696,6.14988536750173,6.854780943312536,4.049425,10.37605,Maldives,Maldives,Asia
9586,MEX,2010,1105424238889.3706,4.9713345620778995,9823.164076001282,3.5880027079079326,0.0,112532401.0,51.0484024952067,4.15672722680174,0.8698314836943211,1.2125,5.28083333333333,Mexico,Mexico,North America
9587,MHL,2010,160318500.0,5.446764505667318,3001.31982926464,5.796174370080664,69.21584408536756,53416.0,48.7887524337277,0.0,0.0,0.0,0.0,Marshall Islands,Marshall Islands,Oceania
9590,MLI,2010,10689168016.261272,5.313935278958752,688.3278658585583,1.9465192312595434,0.0,15529181.0,49.4836849412728,1.10892690670187,0.7170350214926547,8.38666666666667,5.11333333333333,Mali,Mali,Africa
9591,MLT,2010,9035824366.008041,5.5436400107222,21798.914293591537,5.026498887120809,0.0,414508.0,50.3289512961039,1.51563513618532,1.3902928766187581,0.0,4.6,Malta,Malta,Europe
9592,MMR,2010,49540813342.4834,9.634439452178697,1003.033455060332,8.801704961640382,0.0,49390988.0,50.0752202000899,7.71838195873614,12.966599921677451,12.0,20.9230769230769,Myanmar,Myanmar,Asia
9594,MNE,2010,4142983843.491195,2.7343310823382865,6688.402596413458,2.546253159726831,0.0,619428.0,51.2959476676745,0.654946570148479,7.800658920666402,3.699525,9.53,Montenegro,Montenegro,Europe
9595,MNG,2010,7189481998.900941,6.365161678631097,2660.288175073983,4.955877993690109,0.0,2702520.0,50.1808312241908,10.0462065881651,-13.730174309331689,11.8589785765079,20.0687801614724,Mongolia,Mongolia,Asia
9597,MOZ,2010,11411894723.864027,6.679729356628641,494.58402200043867,3.734313550816907,0.0,23073723.0,51.3029561809336,12.4255421735155,8.00540705848522,9.68444213399616,16.2626666666667,Mozambique,Mozambique,Africa
9598,MRT,2010,5628878797.982574,2.620229520553778,1646.1304275681384,-0.2861513762945975,0.0,3419461.0,50.9303659260919,6.28354087427707,-4.367361729868626,8.0,17.0,Mauritania,Mauritania,Africa
9599,MUS,2010,10003670690.349657,4.377203223442933,8000.376431821543,4.12919884822152,36.78737615965865,1250400.0,50.3467541474134,2.9323630136986,7.662271800473879,8.35,8.875,Mauritius,Mauritius,Africa
9600,MWI,2010,10128323010.604923,6.874065854015825,688.1391911853677,3.8280462545573215,19.260830038155447,14718422.0,51.607719903669,7.41159092883827,11.146069356683158,0.0,24.625,Malawi,Malawi,Africa
9601,MYS,2010,255017638455.5897,7.424847383260968,8880.145804541093,5.552518521826855,49.559823065517136,28717731.0,48.4906659234325,1.62285235577065,-2.1132773264270206,2.5025,5.0,Malaysia,Malaysia,Asia
9603,NAM,2010,11431412421.13161,6.039249479558578,5445.420063027408,4.455584221627078,1.6069491925453137,2099271.0,51.603008854026,4.8749198764395,5.778789663752033,4.99666666666667,9.72,Namibia,Namibia,Africa
9604,NER,2010,7851192502.309172,8.578166742622528,471.6126879689797,4.602067048212888,0.0,16647543.0,49.3760430593271,0.804073080882638,1.5832709716524582,8.38666666666667,5.11333333333333,Niger,Niger,Africa
9605,NGA,2010,366990417129.0396,8.005655916286457,2280.1112890433797,5.081874854980441,0.0,160952853.0,49.6334146993965,13.7400521363694,1.067736064672576,6.52083333333333,17.585,Nigeria,Nigeria,Africa
9606,NIC,2010,8758619000.752419,4.410481398160229,1495.7337544281245,2.893197670009954,0.0,5855734.0,50.7307025899742,5.45513425887423,6.767166763129048,2.99132829223272,13.3199668556874,Nicaragua,Nicaragua,North America
9607,NLD,2010,847380859016.6683,1.3427393363655256,50999.74511688789,0.8242598528199068,0.0,16615394.0,50.4994759319562,1.27530569556683,0.8020437387345896,2.347175,1.75,Netherlands,Netherlands,Europe
9608,NOR,2010,431052143940.4382,0.7870518454954407,88163.2085931423,-0.460631256132487,0.0,4889252.0,50.0171890494813,2.41890639481001,0.0,0.0,0.0,Norway,Norway,Europe
9609,NPL,2010,16002656434.474615,4.816414646945731,589.1654349130378,4.296893271825525,33.86252123201881,27161567.0,51.1807253241317,9.32650410745394,0.0,0.0,0.0,Nepal,Nepal,Asia
9610,NRU,2010,47562844.61042507,-1.6129032258064484,4644.355493645647,-1.6897606395544784,0.0,10241.0,49.0186505224099,0.0,0.0,0.0,0.0,Nauru,Nauru,Oceania
9611,NZL,2010,146517541181.254,1.466751164934621,33676.77412399246,0.3449659967930785,34.81055069783911,4350700.0,51.0934722518129,2.30202385958572,3.0235102086864196,4.5832508089838,6.25545424755873,New Zealand,New Zealand,Oceania
9613,OMN,2010,64993498049.414825,1.713985311480343,22552.19900712333,-4.793398139162093,0.0,2881914.0,40.7025331082052,3.25657959078618,-18.864969610316425,3.76216666666667,7.14125,Oman,Oman,Asia
9615,PAK,2010,196709621849.58618,1.5017175215288319,1011.5971801772679,-0.7591299136370679,0.0,194454498.0,48.5805239640175,12.9388705634889,3.12315587247781,8.145,14.0425,Pakistan,Pakistan,Asia
9616,PAN,2010,29440287600.0,5.827993448155169,8124.558307348707,3.950866684789517,0.0,3623617.0,49.8617541533777,3.49128867487526,4.601493618304972,0.0,7.31083333333333,Panama,Panama,North America
9617,PER,2010,147527631520.7292,8.332459107495765,5047.204643322495,7.516169673336776,23.681791339694136,29229572.0,50.2371023427918,1.52832059732901,12.549473374835493,2.13037916666667,18.9768683333333,Peru,Peru,South America
9618,PHL,2010,208368893151.14383,7.334499965144019,2201.7768281347917,5.418030308218107,50.19624147649376,94636700.0,49.4569453499541,3.78983634797591,3.163508987336128,3.21966666666667,7.67266666666667,Philippines,Philippines,Asia
9619,PLW,2010,185943000.0,0.2160934923602298,10029.288025889968,1.7620375451550103,32.75150556891091,18540.0,46.9795037756203,1.44219017355169,0.0,0.0,0.0,Palau,Palau,Oceania
9620,PNG,2010,14250786674.776615,10.12845407202316,1879.2405590223182,6.869897320808562,0.0,7583269.0,47.9395231792516,6.01360893567856,0.48097331163773444,1.38333333333333,10.4458333333333,Papua New Guinea,Papua New Guinea,Oceania
9621,POL,2010,475696613935.59515,2.9346381805283244,12504.250185609268,3.2290491285198186,0.0,38042794.0,51.5679352415695,2.58069370250543,0.0,0.0,0.0,Poland,Poland,Europe
9624,PRT,2010,238113003233.28378,1.7376254759056593,22520.642312404478,1.6909284148323138,0.0,10573100.0,52.1738645901303,1.40257289895369,0.0,0.0,0.0,Portugal,Portugal,Europe
9625,PRY,2010,27260886405.226337,11.095231268552055,4725.7263410158275,9.823414632951113,0.0,5768613.0,49.6517967143922,4.65116279069765,24.301762401232217,1.2125,30.0888812718225,Paraguay,Paraguay,South America
9630,QAT,2010,125122306346.15384,19.592331533785895,73021.30975250354,12.387494904147033,0.0,1713504.0,24.2507166601304,-2.42525675161714,0.2730603074175771,2.89854191794078,7.27144798099308,Qatar,Qatar,Asia
9631,ROU,2010,170029359010.66742,-3.901236280186211,8397.809173114572,-3.3287503644697125,34.135837255427774,20246871.0,51.574016124052,6.09141668601891,7.706709952342854,7.31333333333333,14.0725,Romania,Romania,Europe
9633,RWA,2010,6125216482.26839,7.334648089681409,594.1602544670192,4.572483718432181,0.0,10309031.0,51.6033078181645,-0.246128693436934,13.386904315456855,6.76416666666667,17.0008333333333,Rwanda,Rwanda,Africa
9635,SAU,2010,528207298529.872,5.03949288842378,17958.947831333062,1.72483390724922,0.0,29411929.0,42.6589497071069,5.33941680637454,0.0,0.0,0.0,Saudi Arabia,Saudi Arabia,Asia
9636,SDN,2010,58962978034.48276,3.8582419523010714,1356.89465332031,0.8062137624624626,0.0,33739933.0,49.9441211101397,12.9776663898014,0.0,0.0,0.0,Sudan,Sudan,Africa
9637,SEN,2010,16121315909.07576,3.39088925336209,1286.6049664704562,0.6259151671830665,0.0,12530121.0,50.844736455458,1.22868119673341,3.4535089010102613,8.38666666666667,5.11333333333333,Senegal,Senegal,Africa
9638,SGP,2010,239807980591.23965,14.519749710899404,47236.68308495301,12.508521549855217,101.44978241795144,5076732.0,48.0287358213956,2.82366134885608,4.225382135084975,0.205833333333333,5.38,Singapore,Singapore,Asia
9639,SLB,2010,898133684.8987929,9.708388169287247,1661.9978846893061,7.158309775014885,0.0,540394.0,48.7364774590392,1.05148163321038,12.470412083473953,3.28833333333333,14.4333333333333,Solomon Islands,Solomon Islands,Oceania
9640,SLE,2010,2578159803.945967,6.63749245827168,400.5407437083373,3.7074994142916466,0.0,6436698.0,50.0422732276705,7.18566275668163,3.2495519463079052,9.46666666666667,21.25,Sierra Leone,Sierra Leone,Africa
9641,SLV,2010,18447920000.0,2.154195011337862,3017.3073947577,1.7724806245305729,57.49428661876244,6114034.0,52.1972727008061,1.17933576873643,0.0,0.0,0.0,El Salvador,El Salvador,North America
9642,SMR,2010,1881191949.9899755,-5.473684210526315,59516.32339882231,-7.115513727370811,54.97249266384778,31608.0,51.0535307517084,2.58541815582589,3.896411705797275,0.7075,5.3825,San Marino,San Marino,Europe
9643,SRB,2010,41819468691.82505,0.7310445525421301,5735.422856598488,1.1368043383446462,0.0,7291436.0,51.9284669419479,6.14255360247248,-0.9174902605064036,11.2027777777778,4.75888888888889,Serbia,Serbia,Europe
9645,SSD,2010,14602072410.950584,5.493416395299448,1503.1338890108184,0.224489690813229,0.0,9714419.0,50.6939838604861,1.16962180301106,0.0,0.0,0.0,South Sudan,South Sudan,Africa
9649,SUR,2010,4368370997.921263,5.168825152258137,7999.507394376763,3.995382338654437,0.0,546080.0,49.7707295634339,6.94108221640001,4.099001971730429,6.16643465068186,11.5905430605278,Suriname,Suriname,South America
9651,SVN,2010,48208240226.450096,1.3437484722021509,23532.480854546822,0.9027713802897352,0.0,2048583.0,50.5994545243323,1.80117022137134,0.0,0.0,0.0,Slovenia,Slovenia,Europe
9652,SWE,2010,495812558843.31036,5.95210700755608,52869.044289158664,5.052678572602403,43.30191480198714,9378126.0,50.1981031428216,1.15798802715628,0.0,0.0,0.0,Sweden,Sweden,Europe
9654,SYC,2010,981917973.6549219,4.505132043120668,10938.152764341337,1.6273701359067303,74.43421216109628,89770.0,48.4422512958694,-2.40463875108225,15.130021876856269,2.85994658221167,12.7026498136256,Seychelles,Seychelles,Africa
9656,TCD,2010,10668103554.119226,13.550100859548948,896.8767046203941,9.744973036731722,0.0,11894727.0,49.9092833320176,-2.07786574641866,0.0,3.25,0.0,Chad,Chad,Africa
9659,TGO,2010,4746386893.225533,5.854352692845993,722.2293999526058,3.0640818528267886,0.0,6571855.0,49.9387007169209,1.44594517430861,5.211533561156614,8.38666666666667,5.11333333333333,Togo,Togo,Africa
9660,THA,2010,341104766329.1696,7.513390532616242,4996.372097600906,6.793959919427465,26.900845543726515,68270489.0,50.9138260310396,3.24758842443723,0.24312863861146236,1.19967250261727,4.33403991889774,Thailand,Thailand,Asia
9661,TJK,2010,5642221528.628198,6.499999085852352,740.2761912446159,4.359555318069511,0.0,7621779.0,50.0773507077547,6.44531440780658,9.72594138073503,8.64764011395425,23.3996236146712,Tajikistan,Tajikistan,Asia
9662,TKM,2010,22583157894.736843,9.199999988054827,4286.880505154138,7.396303384057347,0.0,5267970.0,50.6235988435773,0.0,0.0,0.0,0.0,Turkmenistan,Turkmenistan,Asia
9666,TON,2010,366832215.1895781,0.8034901825238308,3416.110698989394,0.5791340539595069,0.0,107383.0,49.647523350996,3.53491239189831,0.0,0.0,0.0,Tonga,Tonga,Oceania
9669,TTO,2010,22157948396.20422,3.3232247102737063,15711.558705551332,2.6561605187940245,0.0,1410296.0,50.6446873564131,10.5492003179988,-3.0610609464240626,1.505,9.2825,Trinidad and Tobago,Trinidad and Tobago,North America
9670,TUN,2010,46206091937.96283,2.97113275066512,4241.011909519278,1.9262204389345072,38.76600029634379,10895063.0,50.2327797462025,3.33897963601069,0.0,0.0,0.0,Tunisia,Tunisia,Africa
9672,TUV,2010,32105408.47711205,-2.2222222222222285,3043.1666802949812,-3.538283307003695,0.0,10550.0,48.7772511848341,0.0,0.0,0.0,0.0,Tuvalu,Tuvalu,Oceania
9674,UGA,2010,26673441430.785694,5.637611637497571,824.7376711221397,2.6025445614756393,0.0,32341728.0,50.7853507394534,3.97655288478168,13.761214649189688,7.68727600132163,20.1746301259357,Uganda,Uganda,Africa
9675,UKR,2010,141209170427.2334,4.092004366680868,3078.41479492188,4.5063448241537,28.866636622835394,45870741.0,53.890568092915,9.37293105078978,1.931117373855134,10.5557083333333,15.8683916666667,Ukraine,Ukraine,Europe
9677,URY,2010,41950361211.95806,7.803409650716901,12512.594126844118,7.530255670483683,42.466638814169066,3352651.0,51.7679889735019,6.69870886978132,4.3304976887030335,4.16579986199277,10.3262221820083,Uruguay,Uruguay,South America
9678,USA,2010,15048964444000.0,2.708856694196811,48650.643128333555,1.8602916780589283,84.96441099040449,309327143.0,50.7450785084248,1.6400434423899,2.0238854883053734,0.0,3.25,United States,United States,North America
9679,UZB,2010,49765676402.449455,7.5971679610016025,1742.3492564507694,4.602330393815521,0.0,28562400.0,50.0449968471977,0.0,0.0,0.0,0.0,Uzbekistan,Uzbekistan,Asia
9683,VNM,2010,147201173196.97876,6.423244822394821,1684.0117718460776,5.2932928792235145,0.0,87411012.0,50.7518457743059,9.20746648778413,-20.49708191017676,11.19375,13.13525,Viet Nam,Viet Nam,Asia
9684,VUT,2010,670712979.6820383,1.2588672032932635,2732.5515666218716,-1.1190059967074717,0.0,245453.0,49.4693485107128,2.76269469477348,0.0,0.0,0.0,Vanuatu,Vanuatu,Oceania
9686,WSM,2010,680260907.1539834,6.124719922612499,3494.3952245519818,5.309181062354071,0.0,194672.0,48.5930179995069,0.777007268777692,16.726689449084095,2.70083333333333,10.72,Samoa,Samoa,Oceania
9687,XKX,2010,5343950556.071849,4.939950548977265,3009.523425432425,4.1003978494487825,0.0,1775680.0,49.9897074747164,3.48050763735848,7.494361807934674,3.69562136937427,14.3658333333333,Kosovo,Kosovo,Europe
9689,ZAF,2010,417363822801.71265,3.039732881279562,8059.562798246089,1.8177356973662313,0.0,51784921.0,51.8633870272777,4.08972989470464,3.490959789796722,6.465,9.83333333333333,South Africa,South Africa,Africa
